"","PC.name","State.name","Candidate.Name","Candidate.Sex","Candidate.Category","Candidate.Age","Party.Abbreviation","Total.Votes.Polled","Position","Total.voters","Total_Electors","TOT_CONTESTANT","POLL.PERCENTAGE","Total.Persons","Total.HinduPersons","Total.Muslim.Persons","Sex Ratio (per 1000)","Average Literacy","INCUMBENT_PARTY"
"12","Arakkonam","Tamil Nadu","PANDIAN E","M","GEN",33,"IND",2298,12,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"13","Arakkonam","Tamil Nadu","SUTHA  N","M","SC",42,"IND",1883,13,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"14","Arakkonam","Tamil Nadu","JEGAN S","M","GEN",30,"IND",1615,14,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"15","Arakkonam","Tamil Nadu","SHANMUGAM K","M","GEN",57,"JD(U)",1533,15,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"16","Arakkonam","Tamil Nadu","MATHEW   N  D","M","GEN",36,"IND",1247,16,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"17","Arakkonam","Tamil Nadu","THULASI G","M","GEN",35,"IND",1089,17,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"18","Arakkonam","Tamil Nadu","MANAVAULAN K","M","GEN",54,"SP",980,18,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"19","Arakkonam","Tamil Nadu","SRINIVASAN K","M","SC",32,"LJP",765,19,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"20","Arakkonam","Tamil Nadu","PASSAMIGHU ANNAN VENKATESANOR  TA  V","M","GEN",53,"ADSMK",629,20,855122,1098607,20,77.8369335,3936331,3397857,414760,"1007","79.17%","PMK"
"21","Arani","Tamil Nadu","KRISHNASSWAMY M","M","GEN",68,"INC",396728,1,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"22","Arani","Tamil Nadu","SUBRAMANIYAN N","M","GEN",50,"ADMK",289898,2,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"23","Arani","Tamil Nadu","MOHANAM RA","M","GEN",46,"DMDK",105729,3,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"24","Arani","Tamil Nadu","VELAUDHAM M","M","GEN",49,"IND",14919,4,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"25","Arani","Tamil Nadu","SHANKAR A","M","GEN",47,"BSP",9700,5,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"26","Arani","Tamil Nadu","SARAVANAKUMAR K","M","GEN",42,"PNK",6022,6,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"27","Arani","Tamil Nadu","HARIRAJ T.V","M","GEN",50,"SP",5178,7,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"28","Arani","Tamil Nadu","LOKESH G","M","GEN",28,"IND",4934,8,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"29","Arani","Tamil Nadu","MURUGAN V","M","SC",33,"IND",2770,9,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"30","Arani","Tamil Nadu","SHANMUGAM S","M","GEN",27,"IND",1793,10,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"31","Arani","Tamil Nadu","DURAIRAJ M","M","SC",50,"IND",1252,11,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"32","Arani","Tamil Nadu","SUBRAMANI P","M","SC",46,"IND",1163,12,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"33","Arani","Tamil Nadu","SUBRAMANI G","M","GEN",38,"IND",1118,13,841239,1097865,13,76.62499488,3728104,3325823,143093,"987","84.03%",NA
"34","Chennai central","Tamil Nadu","DAYANIDHI MARAN","M","GEN",42,"DMK",285783,1,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"35","Chennai central","Tamil Nadu","MOGAMED ALI JINNAH S.M.K.","M","GEN",50,"ADMK",252329,2,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"36","Chennai central","Tamil Nadu","RAMAKRISHNAN.V.V","M","GEN",48,"DMDK",38959,3,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"37","Chennai central","Tamil Nadu","HYDER ALI.S","M","GEN",51,"MAMAK",13160,4,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"38","Chennai central","Tamil Nadu","THOMAS.T.JACOB","M","GEN",37,"YSP",2582,5,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"39","Chennai central","Tamil Nadu","YUNIS KHAN.AY","M","GEN",34,"BSP",2108,6,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"40","Chennai central","Tamil Nadu","MANI.G","M","GEN",52,"IND",1914,7,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"41","Chennai central","Tamil Nadu","VISWANATHAN.E","M","GEN",48,"MMKA",1246,8,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"42","Chennai central","Tamil Nadu","MOHAMMED ALI ZINNA.A","M","GEN",45,"IND",1061,9,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"43","Chennai central","Tamil Nadu","ANEES HUSSAIN.H","M","GEN",36,"IND",940,10,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"44","Chennai central","Tamil Nadu","VIJAYAKUMAR","M","GEN",51,"PPOI",924,11,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"45","Chennai central","Tamil Nadu","GIRIJA SHANKER.R","F","GEN",61,"IND",844,12,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"46","Chennai central","Tamil Nadu","ARIVUDAINAMBI.N","M","GEN",38,"IND",839,13,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"47","Chennai central","Tamil Nadu","RAVIKUMAR.T","M","SC",39,"IND",672,14,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"48","Chennai central","Tamil Nadu","RAAJ RAMCHAND","M","GEN",41,"SHS",613,15,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"49","Chennai central","Tamil Nadu","ARASAKUMAR.M.S","M","GEN",38,"IND",526,16,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"50","Chennai central","Tamil Nadu","RAMANA REDDY.K.V","M","GEN",57,"KDC",503,17,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"51","Chennai central","Tamil Nadu","VASU.S","M","GEN",59,"SP",468,18,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"52","Chennai central","Tamil Nadu","MOHAN.K","M","GEN",30,"IND",422,19,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"53","Chennai central","Tamil Nadu","MOHAMED ALI","M","GEN",61,"IND",420,20,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"54","Chennai central","Tamil Nadu","UDAYAKUMAR","M","GEN",49,"IND",383,21,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"55","Chennai central","Tamil Nadu","SRIDHAR.S","M","GEN",34,"IND",380,22,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"56","Chennai central","Tamil Nadu","RANGANATHAN.V","M","GEN",54,"ABKMM",305,23,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"57","Chennai central","Tamil Nadu","GANGADURAI.G","M","SC",40,"JJ",295,24,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"58","Chennai central","Tamil Nadu","KRISHNAN.P.R","M","GEN",73,"IND",283,25,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"59","Chennai central","Tamil Nadu","SIVAKUMAR.S","M","GEN",58,"IND",259,26,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"60","Chennai central","Tamil Nadu","PRABHU.V","M","SC",33,"IND",248,27,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"61","Chennai central","Tamil Nadu","GUNASEKARAN.M","M","GEN",46,"IND",232,28,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"62","Chennai central","Tamil Nadu","SENTHIL.P","M","GEN",29,"IND",225,29,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"63","Chennai central","Tamil Nadu","RAJAKUMAR.S","M","GEN",39,"IND",211,30,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"64","Chennai central","Tamil Nadu","WILSON PAUL.S","M","GEN",39,"IND",208,31,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"65","Chennai central","Tamil Nadu","NAHAMANI.J","M","GEN",54,"JMM",201,32,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"66","Chennai central","Tamil Nadu","DHAMODARAN.T","M","GEN",31,"IND",179,33,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"67","Chennai central","Tamil Nadu","MARIMUTHU.E","M","GEN",54,"IND",170,34,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"68","Chennai central","Tamil Nadu","PARIMALAM.V","M","GEN",38,"IND",169,35,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"69","Chennai central","Tamil Nadu","TEACKRAJ.D","M","GEN",32,"IND",165,36,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"70","Chennai central","Tamil Nadu","LOGANATHAN.V","M","GEN",39,"IND",126,37,610808,1000705,37,61.03776837,4646732,3751322,439270,"989","90.18%","DMK"
"71","Chennai North","Tamil Nadu","ELANGOVAN T.K.S","M","GEN",54,"DMK",281055,1,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"72","Chennai North","Tamil Nadu","PANDIAN. D","M","GEN",76,"CPI",261902,2,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"73","Chennai North","Tamil Nadu","YUVARAJ. V","M","SC",45,"DMDK",66375,3,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"74","Chennai North","Tamil Nadu","TAMILISAISOUNDARARAJAN","F","GEN",47,"BJP",23350,4,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"75","Chennai North","Tamil Nadu","SANTHASHRINI J.O.R","F","GEN",41,"BSP",3952,5,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"76","Chennai North","Tamil Nadu","BHASKARAN.V ALIAS AAVIN V.BHASKARAN","M","SC",53,"IND",3459,6,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"77","Chennai North","Tamil Nadu","JAYACHANDRAN.K.","M","GEN",36,"IND",2626,7,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"78","Chennai North","Tamil Nadu","SARAVANAN.M","M","GEN",32,"IND",1915,8,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"79","Chennai North","Tamil Nadu","DEEPA","F","GEN",28,"IND",1886,9,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"80","Chennai North","Tamil Nadu","MOHAMMED ABDULLAH","M","GEN",40,"RPI(A)",1619,10,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"81","Chennai North","Tamil Nadu","SATHISH. T.P","M","SC",36,"IND",1444,11,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"82","Chennai North","Tamil Nadu","ANANDHU.K","M","SC",38,"LJP",1442,12,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"83","Chennai North","Tamil Nadu","SIVAKUMAR.V","M","SC",45,"IND",971,13,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"84","Chennai North","Tamil Nadu","SATISH KUMAR. K.P","M","GEN",33,"MMKA",814,14,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"85","Chennai North","Tamil Nadu","PALANIMOSES. N","M","GEN",45,"PKMK",729,15,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"86","Chennai North","Tamil Nadu","GIRIRAJ.D","M","GEN",42,"IND",709,16,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"87","Chennai North","Tamil Nadu","RAJARAM.R","M","GEN",34,"IND",551,17,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"88","Chennai North","Tamil Nadu","THEYAGARAJAN.V","M","GEN",46,"IND",539,18,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"89","Chennai North","Tamil Nadu","NIRMAL KUMAR.A","M","GEN",37,"IND",530,19,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"90","Chennai North","Tamil Nadu","ZEENATH UNNISSA BEGUM.M.B.","F","GEN",54,"IND",528,20,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"91","Chennai North","Tamil Nadu","ARUMUGAM. K","M","GEN",40,"IND",509,21,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"92","Chennai North","Tamil Nadu","KADHIRAVAN. M","M","GEN",42,"IND",502,22,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"93","Chennai North","Tamil Nadu","MARIMUTHU.P","M","GEN",54,"IND",440,23,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"94","Chennai North","Tamil Nadu","VINOBHAGANDHI.C.H","M","GEN",48,"IND",375,24,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"95","Chennai North","Tamil Nadu","RUDRAMOORTHY.M","M","GEN",36,"IND",371,25,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"96","Chennai North","Tamil Nadu","RAMESH.D","M","GEN",46,"IND",338,26,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"97","Chennai North","Tamil Nadu","SATHISH.C","M","GEN",30,"IND",331,27,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"98","Chennai North","Tamil Nadu","SANKAR.K","M","GEN",33,"IND",314,28,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"99","Chennai North","Tamil Nadu","ANANDARAJ.G","M","GEN",37,"IND",313,29,659920,1016663,29,64.91039804,4646732,3751322,439270,"989","90.18%","DMK"
"100","Chennai South","Tamil Nadu","RAJENDRAN C","M","GEN",48,"ADMK",308567,1,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"101","Chennai South","Tamil Nadu","BHARATHY R.S.","M","GEN",61,"DMK",275632,2,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"102","Chennai South","Tamil Nadu","GOPINATH V","M","GEN",36,"DMDK",67291,3,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"103","Chennai South","Tamil Nadu","GANESAN LA","M","GEN",64,"BJP",42925,4,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"104","Chennai South","Tamil Nadu","SARATH BABU E","M","GEN",30,"IND",15885,5,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"105","Chennai South","Tamil Nadu","VENKATARAMAN N.S.","M","GEN",63,"DPK",2154,6,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"106","Chennai South","Tamil Nadu","MATHIKKARASU P","M","GEN",52,"IND",1780,7,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"107","Chennai South","Tamil Nadu","RAMASWAMY @ TRAFFIC RAMASWAMY","M","GEN",75,"IND",1693,8,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"108","Chennai South","Tamil Nadu","GIRIRAJAN M","M","GEN",41,"IND",1197,9,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"109","Chennai South","Tamil Nadu","CHRISTHUDASS N","M","GEN",50,"IND",803,10,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"110","Chennai South","Tamil Nadu","PALANI S.P.","M","GEN",53,"IND",628,11,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"111","Chennai South","Tamil Nadu","BALA KRISHNAN M","M","GEN",35,"IND",597,12,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"112","Chennai South","Tamil Nadu","VENKATESAN D","M","SC",29,"IND",588,13,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"113","Chennai South","Tamil Nadu","SHANMUGA SUNDARAM P.T","M","GEN",50,"IND",531,14,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"114","Chennai South","Tamil Nadu","SATHIYASEELAN M","M","SC",56,"LJP",520,15,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"115","Chennai South","Tamil Nadu","JAYARAMAN S","M","GEN",37,"SHS",491,16,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"116","Chennai South","Tamil Nadu","ELANGOVAN K","M","GEN",47,"IND",436,17,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"117","Chennai South","Tamil Nadu","CHANDRAN K","M","GEN",52,"IND",412,18,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"118","Chennai South","Tamil Nadu","ZIAUDDEN N","M","GEN",68,"IND",365,19,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"119","Chennai South","Tamil Nadu","SAMPATH KUMAR S","M","GEN",44,"IND",354,20,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"120","Chennai South","Tamil Nadu","TANMAY","M","GEN",29,"IND",299,21,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"121","Chennai South","Tamil Nadu","BALASUBRAMANIAN V","M","GEN",31,"IND",293,22,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"122","Chennai South","Tamil Nadu","MOHANRAJ J","M","GEN",57,"JJ",278,23,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"123","Chennai South","Tamil Nadu","BALAN B","M","GEN",56,"IND",270,24,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"124","Chennai South","Tamil Nadu","RAVINDRA DASS R","M","GEN",29,"KDC",268,25,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"125","Chennai South","Tamil Nadu","RAJENDRAN V","M","GEN",55,"IND",263,26,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"126","Chennai South","Tamil Nadu","CHANDRA SEKARAN R","M","GEN",34,"IND",258,27,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"127","Chennai South","Tamil Nadu","DEVADOSS KUPPAL G","M","GEN",54,"IND",258,28,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"128","Chennai South","Tamil Nadu","KARTHIKEYAN G","M","GEN",40,"IND",256,29,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"129","Chennai South","Tamil Nadu","KUMAR V.A","M","GEN",44,"IND",255,30,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"130","Chennai South","Tamil Nadu","RAJAMANITHAR S.J.","M","GEN",47,"PKMK",252,31,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"131","Chennai South","Tamil Nadu","SUNDAR J","M","GEN",31,"IND",243,32,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"132","Chennai South","Tamil Nadu","JYOTHI G.M.","F","GEN",58,"PPOI",235,33,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"133","Chennai South","Tamil Nadu","SHANMUGARAJ V","M","GEN",35,"IND",224,34,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"134","Chennai South","Tamil Nadu","IRUDAYADASS A","M","GEN",50,"IND",218,35,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"135","Chennai South","Tamil Nadu","SRINIVASAN V.R","M","GEN",72,"IND",211,36,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"136","Chennai South","Tamil Nadu","VEERAMANI S","M","GEN",58,"IND",209,37,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"137","Chennai South","Tamil Nadu","ASWATHAMAN K","M","GEN",52,"IND",195,38,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"138","Chennai South","Tamil Nadu","TAMIL SELVAN M","M","GEN",39,"IND",184,39,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"139","Chennai South","Tamil Nadu","SURESH KUMAR M","M","GEN",43,"IND",183,40,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"140","Chennai South","Tamil Nadu","MANIVANNAN C","M","GEN",39,"IND",151,41,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"141","Chennai South","Tamil Nadu","MAHALINGAM J.S.","M","GEN",49,"IND",143,42,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"142","Chennai South","Tamil Nadu","RAJA L.D","M","SC",39,"IND",118,43,728113,1162062,43,62.65698388,4646732,3751322,439270,"989","90.18%","DMK"
"143","Chidambaram","Tamil Nadu","THIRUMAAVALAVAN, THOL","M","SC",46,"VCK",428804,1,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"144","Chidambaram","Tamil Nadu","PONNUSWAMY,E","M","SC",72,"PMK",329721,2,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"145","Chidambaram","Tamil Nadu","SASIKUMAR, S","M","SC",32,"DMDK",66283,3,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"146","Chidambaram","Tamil Nadu","MANIKANDAN, V","M","SC",32,"IND",9799,4,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"147","Chidambaram","Tamil Nadu","MARUDHAMUTHU, V","M","SC",61,"IND",8367,5,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"148","Chidambaram","Tamil Nadu","KAVIYARASAN, N","M","SC",28,"IND",6173,6,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"149","Chidambaram","Tamil Nadu","RAJENDIRAN, N.R","M","SC",52,"BSP",5718,7,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"150","Chidambaram","Tamil Nadu","SUSILA , L","F","SC",44,"IND",4178,8,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"151","Chidambaram","Tamil Nadu","SELVAKUMAR, C","M","SC",31,"RKSP",3140,9,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"152","Chidambaram","Tamil Nadu","DHARMALINGAM, C","M","SC",40,"IND",2678,10,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"153","Chidambaram","Tamil Nadu","SAKTHIVEL,P","M","SC",36,"IND",1950,11,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"154","Chidambaram","Tamil Nadu","SENTHAMIL SELVI , K","F","SC",46,"IND",1500,12,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"155","Chidambaram","Tamil Nadu","KANAGASABAI, R","M","SC",43,"IND",1398,13,871085,1126828,13,77.3041671,2605914,2391675,123749,"987","78.04%","PMK"
"156","Coimbatore","Tamil Nadu","NATARAJAN.P.R.","M","GEN",59,"CPM",293165,1,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"157","Coimbatore","Tamil Nadu","PRABHU.R","M","GEN",61,"INC",254501,2,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"158","Coimbatore","Tamil Nadu","ESWARAN.E.R","M","GEN",48,"KNMK",128070,3,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"159","Coimbatore","Tamil Nadu","PANDIAN.R","M","GEN",52,"DMDK",73188,4,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"160","Coimbatore","Tamil Nadu","SELVAKUMAR.G.K.S","M","GEN",47,"BJP",37909,5,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"161","Coimbatore","Tamil Nadu","NOORMUHAMAD.A","M","GEN",51,"IND",4172,6,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"162","Coimbatore","Tamil Nadu","PREM ANAND.J","M","GEN",31,"IND",3872,7,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"163","Coimbatore","Tamil Nadu","MURUGAN.M","M","GEN",50,"IND",3424,8,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"164","Coimbatore","Tamil Nadu","RAMASUBRAMANIAN.K","M","GEN",41,"BSP",2937,9,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"165","Coimbatore","Tamil Nadu","RAJAN.S.K","M","GEN",60,"PPOI",2340,10,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"166","Coimbatore","Tamil Nadu","SELVAM.M","M","GEN",51,"SHS",2007,11,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"167","Coimbatore","Tamil Nadu","RAMASAMY.P","M","GEN",43,"IND",1833,12,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"168","Coimbatore","Tamil Nadu","SIVARAJ.V","M","GEN",40,"IND",1747,13,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"169","Coimbatore","Tamil Nadu","MURUGESAN.K","M","SC",33,"IND",1690,14,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"170","Coimbatore","Tamil Nadu","ESWARAN.G","M","GEN",38,"IND",1677,15,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"171","Coimbatore","Tamil Nadu","VENKATACHALAM.A","M","GEN",69,"IND",1439,16,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"172","Coimbatore","Tamil Nadu","KATHIRMANI.P","M","GEN",36,"SP",1396,17,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
